,Title,Published_at,Date,Time,views,Likes,Comment,Month,Youtuber_Name
980,Live Discussion- Career Guidance For Freshers And Experienced In Data Science,2020-07-03T14:33:33Z,7/3/2020,14:33:33Z,10490,886,27,Jul,KrishNaik
981,Live Discussion - How To Read Research Papers As A Data Scientist,2020-07-03T07:44:13Z,7/3/2020,07:44:13Z,5023,238,15,Jul,KrishNaik
982,Live Project-Stock Sentiment Analysis using News Headlines Machine Learning,2020-07-02T15:21:05Z,7/2/2020,15:21:05Z,66112,2118,50,Jul,KrishNaik
983,Live Session-Implementing Deep Learning Project From Scratch To Deployment- Heroku(Car Brand Class),2020-07-01T15:35:53Z,7/1/2020,15:35:53Z,71267,1419,105,Jul,KrishNaik
984,Live- Implementation of End To End Kaggle Machine Learning Project With Deployment,2020-06-30T15:58:13Z,6/30/2020,15:58:13Z,548105,13039,649,Jun,KrishNaik
985,Live-3 Weeks Big Data With Pyspark Community Classes Announcement For EveryOne For Free,2020-06-29T15:41:34Z,6/29/2020,15:41:34Z,9631,456,46,Jun,KrishNaik
986,Live Discussion - How To Read Text From Images Using Pytesseract,2020-06-29T14:33:15Z,6/29/2020,14:33:15Z,33733,733,92,Jun,KrishNaik
987,Live Discussion - How To Read Text From Images Using Pytesseract,2020-06-29T14:31:31Z,6/29/2020,14:31:31Z,6467,223,11,Jun,KrishNaik
988,Live Discussion - How To Read Research Papers As A Data Scientist,2020-06-28T15:24:27Z,6/28/2020,15:24:27Z,5470,205,27,Jun,KrishNaik
989,Live Discussion of Resume Of Data Scientist,2020-06-27T15:40:21Z,6/27/2020,15:40:21Z,17002,537,39,Jun,KrishNaik
990,Live Discussion of Resume Of Data Scientist,2020-06-27T15:39:09Z,6/27/2020,15:39:09Z,4161,266,5,Jun,KrishNaik
991,Encoder And Decoder- Neural Machine Learning Language Translation Tutorial With Keras- Deep Learning,2020-06-27T11:45:32Z,6/27/2020,11:45:32Z,61088,945,89,Jun,KrishNaik
992,How To Prepare For Applying Freelancing Jobs For Data Science,2020-06-26T15:55:12Z,6/26/2020,15:55:12Z,14905,589,24,Jun,KrishNaik
993,Amazing Guidelines For Creating GitHub Profiles For Data Scientist,2020-06-25T15:09:03Z,6/25/2020,15:09:03Z,32995,1112,27,Jun,KrishNaik
994,Impact Of Artificial Intelligence On Employment- Data Science,2020-06-24T15:00:11Z,6/24/2020,15:00:11Z,5734,241,30,Jun,KrishNaik
995,Indian Paper Currency Predictor- Data Science Projects From Subscribers,2020-06-23T17:03:47Z,6/23/2020,17:03:47Z,6090,208,27,Jun,KrishNaik
996,Deployment Of Machine Learning PIPELINES Using Dockers and Kubernetes,2020-06-23T14:09:04Z,6/23/2020,14:09:04Z,39246,781,61,Jun,KrishNaik
997,Biggest Hurdles In AI Adoption Faced By Executives And Companies| Data Science,2020-06-22T14:45:33Z,6/22/2020,14:45:33Z,2732,131,16,Jun,KrishNaik
998,Live Q&A -  Future Videos To Come Regarding Data Science,2020-06-21T15:48:47Z,6/21/2020,15:48:47Z,4112,148,15,Jun,KrishNaik
999,All Automated Machine Learning Libraries At One Place- Project From Subscribers,2020-06-21T06:08:45Z,6/21/2020,06:08:45Z,7149,314,13,Jun,KrishNaik
1000,Interesting Facts And Stats On Artificial Language,2020-06-20T15:01:08Z,6/20/2020,15:01:08Z,2638,127,17,Jun,KrishNaik
1001,How To Debug Logs And Web Application In Heroku|Data Science,2020-06-20T12:00:11Z,6/20/2020,12:00:11Z,34494,565,107,Jun,KrishNaik
1002,Building Automated Exploratory Data Analysis Project- Project From Subscriber,2020-06-20T04:40:38Z,6/20/2020,04:40:38Z,12520,519,33,Jun,KrishNaik
1003,Important Point To Consider When Implementing Data Science Projects & Interviews-Must For Everyone,2020-06-19T15:20:34Z,6/19/2020,15:20:34Z,5327,408,48,Jun,KrishNaik
1004,Twitter Tweet's Analyzer Using Streamlit Web App- Projects From Subscribers,2020-06-19T12:11:39Z,6/19/2020,12:11:39Z,8557,246,18,Jun,KrishNaik
1005,Deploy Streamlit WebApp ML Models In Heroku(PAAS)- Data Science,2020-06-18T15:00:12Z,6/18/2020,15:00:12Z,21339,455,42,Jun,KrishNaik
1006,The Correct Guidance To Learn Deep Learning Techniques|Sharing My Experience,2020-06-17T13:15:04Z,6/17/2020,13:15:04Z,14841,878,76,Jun,KrishNaik
1007,Be Aware Of Data Science Job Description And Assignment,2020-06-16T16:45:15Z,6/16/2020,16:45:15Z,16089,975,142,Jun,KrishNaik
1008,Sequence To Sequence Learning With Neural Networks| Encoder And Decoder In-depth Intuition,2020-06-16T13:00:13Z,6/16/2020,13:00:13Z,82128,1859,56,Jun,KrishNaik
1009,Salary By Developer Type Based On Experience|Analyzing Stack Overflow Developer Survey 2020,2020-06-15T15:39:35Z,6/15/2020,15:39:35Z,3126,99,10,Jun,KrishNaik
1010,Live Q&A  Data Science,2020-06-14T15:45:02Z,6/14/2020,15:45:02Z,4422,142,25,Jun,KrishNaik
1011,How To Perform Post Pruning In Decision Tree? Prevent Overfitting- Data Science,2020-06-14T13:00:13Z,6/14/2020,13:00:13Z,34076,828,46,Jun,KrishNaik
1012,Most Popular Databases Used By Professionals,2020-06-14T04:30:43Z,6/14/2020,04:30:43Z,5189,154,11,Jun,KrishNaik
1013,"Most Loved, Dreaded And Wanted Programming Languages",2020-06-13T15:45:01Z,6/13/2020,15:45:01Z,14294,140,19,Jun,KrishNaik
1014,Deploy Machine Learning Models Using StreamLit Library- Data Science,2020-06-13T14:00:12Z,6/13/2020,14:00:12Z,74214,1255,49,Jun,KrishNaik
1015,Hummingbird-Run Traditional Machine Learning model on Deep Neural Network frameworks-Data Science,2020-06-13T04:30:12Z,6/13/2020,04:30:12Z,17094,275,22,Jun,KrishNaik
1016,Develop Your First Deep Learning End To End Project As A Beginner In Data Science in 30 minutes,2020-06-12T14:45:12Z,6/12/2020,14:45:12Z,39942,937,86,Jun,KrishNaik
1017,Give Away Results Of Abhishek Thakur New Books- Best Of Luck,2020-06-11T14:45:10Z,6/11/2020,14:45:10Z,3895,152,52,Jun,KrishNaik
1018,4 End To End Projects Till Deployment For Beginners In Data Science| All You Have To Do Is Learn,2020-06-10T14:45:11Z,6/10/2020,14:45:11Z,60687,2370,111,Jun,KrishNaik
1019,How To Convert Business Ideas And Opportunities Into Data Science Projects?,2020-06-10T12:00:11Z,6/10/2020,12:00:11Z,6594,311,14,Jun,KrishNaik
1020,Is Age A Barrier To Get Into Data Science? Misconception,2020-06-09T15:24:55Z,6/9/2020,15:24:55Z,17857,756,112,Jun,KrishNaik
1021,"Guidance Towards Data Science|Panel Discussion With Dhaval, Ken Jee And Data Professor",2020-06-08T13:30:12Z,6/8/2020,13:30:12Z,13353,731,80,Jun,KrishNaik
1022,All You Want To Know About Kaggle-  Podcast With Abhishek Thakur Kaggle Grandmaster- Give Away Books,2020-06-07T04:30:14Z,6/7/2020,04:30:14Z,29678,1449,370,Jun,KrishNaik
1023,Perform EDA In Seconds With Visualization Using SweetViz Library,2020-06-06T14:45:13Z,6/6/2020,14:45:13Z,25356,1055,89,Jun,KrishNaik
1024,Tips For Resume Preparation For None Coding Background For Data Science- Podcast Summary,2020-06-06T03:30:13Z,6/6/2020,03:30:13Z,4503,183,16,Jun,KrishNaik
1025,Free Statistics Community Live Classes For All|Initiative To Give To Data Science Community,2020-06-05T14:41:36Z,6/5/2020,14:41:36Z,12043,635,143,Jun,KrishNaik
1026,Successful Transition From Finance Domain To Data Science- Author Of PyCaret| Podcast Summary,2020-06-05T11:30:14Z,6/5/2020,11:30:14Z,2146,69,13,Jun,KrishNaik
1027,Should We Learn All Data Science LifeCycle Even Though We Have Automated Libraries|Author Of PyCaret,2020-06-05T03:30:12Z,6/5/2020,03:30:12Z,2863,114,13,Jun,KrishNaik
1028,How To Read And Process Huge Datasets in Seconds Using Vaex Library| Data Science| Machine Learning,2020-06-04T14:33:58Z,6/4/2020,14:33:58Z,23118,721,52,Jun,KrishNaik
1029,Perform Exploratory Data Analysis In Minutes- Data Science| Machine Learning,2020-06-03T15:31:10Z,6/3/2020,15:31:10Z,66719,2087,149,Jun,KrishNaik
1030,Best Website Blogs For Data Science Tutorials|Important For Everyone,2020-06-02T15:22:21Z,6/2/2020,15:22:21Z,10152,515,20,Jun,KrishNaik
1031,Julia Vs R Vs Python Programming Language For Data Science,2020-06-01T15:27:59Z,6/1/2020,15:27:59Z,13603,366,52,Jun,KrishNaik
1032,Python Vs R Programming Language- Which One Should You Choose?,2020-05-31T15:48:07Z,5/31/2020,15:48:07Z,15278,463,46,May,KrishNaik
1033,Top Data Science Communities to Join For Learning | Must For Making Transition To Data Science,2020-05-31T13:04:15Z,5/31/2020,13:04:15Z,20653,621,38,May,KrishNaik
1034,StackOverflow Developer Survey 2020 Overview,2020-05-30T12:53:00Z,5/30/2020,12:53:00Z,2195,75,13,May,KrishNaik
1035,Implement Kaggle Fake News Classifier Using Bidirectional LSTM RNN,2020-05-30T08:26:25Z,5/30/2020,08:26:25Z,24261,555,57,May,KrishNaik
1036,Bidirectional RNN Indepth Intuition- Deep Learning Tutorial,2020-05-30T04:30:13Z,5/30/2020,04:30:13Z,44045,1128,30,May,KrishNaik
1037,How To Contribute To Open Source Data Science Projects And Libraries,2020-05-29T14:09:12Z,5/29/2020,14:09:12Z,12231,540,18,May,KrishNaik
1038,Blue Yeti Mic Unboxing - Best Mic For Youtube Videos Recordings,2020-05-28T14:45:39Z,5/28/2020,14:45:39Z,1805,83,13,May,KrishNaik
1039,Data Science Vs Data Mining,2020-05-28T10:05:57Z,5/28/2020,10:05:57Z,16409,541,41,May,KrishNaik
1040,Live Q&A DATA SCIENCE,2020-05-27T15:34:45Z,5/27/2020,15:34:45Z,3337,102,18,May,KrishNaik
1041,Whether Data Science Is Becoming Software Engineering?,2020-05-26T15:53:49Z,5/26/2020,15:53:49Z,7710,343,64,May,KrishNaik
1042,Stock Price Prediction And Forecasting Using Stacked LSTM- Deep Learning,2020-05-25T14:31:27Z,5/25/2020,14:31:27Z,373498,7030,501,May,KrishNaik
1043,How To Create Your Own Brand As A Data Scientist? Yes You Can Do It,2020-05-24T12:54:39Z,5/24/2020,12:54:39Z,9505,465,42,May,KrishNaik
1044,Conversation with the Author of PyCaret-Career Transition from Finance to Data Science,2020-05-24T03:30:02Z,5/24/2020,03:30:02Z,5534,243,25,May,KrishNaik
1045,Lets Implement LSTM RNN Models For Univariate Time Series Forecasting- Deep Learning,2020-05-23T12:19:22Z,5/23/2020,12:19:22Z,80906,1443,122,May,KrishNaik
1046,"Docker Tutorial 6- Writing, Building And Running Docker Image| Machine Learning",2020-05-23T06:50:36Z,5/23/2020,06:50:36Z,35224,600,154,May,KrishNaik
1047,Why OOPS Concepts Is Must For Implementing Complex Data Science Projects,2020-05-22T15:18:09Z,5/22/2020,15:18:09Z,11409,504,39,May,KrishNaik
1048,Did You Improve Your Productivity During This Lockdown?- Data Science - Sharing My Experience,2020-05-21T15:21:13Z,5/21/2020,15:21:13Z,4646,229,56,May,KrishNaik
1049,Docker Tutorial 5- Understanding Docker Commands- Machine Learning,2020-05-21T03:30:06Z,5/21/2020,03:30:06Z,25946,705,51,May,KrishNaik
1050,Atmanirbhar- Let's Become Specialized Data Scientist,2020-05-20T16:11:42Z,5/20/2020,16:11:42Z,8734,607,96,May,KrishNaik
1051,Docker Tutorial 4-Docker Installation instructions In Windows And Other OS | Machine Learning,2020-05-20T06:24:17Z,5/20/2020,06:24:17Z,30498,414,49,May,KrishNaik
1052,Kaggle Faker News Classifier Using LSTM- Deep LEarning| Natural Language Processing,2020-05-19T15:49:11Z,5/19/2020,15:49:11Z,81774,1482,172,May,KrishNaik
1053,Successful Transition Story From Civil Engineer To A Data Scientist,2020-05-18T16:30:32Z,5/18/2020,16:30:32Z,41605,1157,120,May,KrishNaik
1054,Live Q&A Data Science,2020-05-17T15:51:30Z,5/17/2020,15:51:30Z,11678,374,53,May,KrishNaik
1055,Please Help Each Other To Pass This Crisis- Motivation(Important For Everyone),2020-05-17T10:43:14Z,5/17/2020,10:43:14Z,2145,174,24,May,KrishNaik
1056,Docker Tutorial 3-Deploying Machine Learning Models Using Flask And Flasgger,2020-05-17T03:38:02Z,5/17/2020,03:38:02Z,40888,748,90,May,KrishNaik
1057,Docker Tutorial 2- Building A Flask App For A Bank Note Authentication,2020-05-16T12:44:26Z,5/16/2020,12:44:26Z,54290,1221,134,May,KrishNaik
1058,Successful Transition Story From Mechanical Engineer To A Data Scientist,2020-05-16T03:30:45Z,5/16/2020,03:30:45Z,49975,1513,183,May,KrishNaik
1059,How To Stay Relevant in Data Science Industry- Sharing My Experience,2020-05-15T15:42:44Z,5/15/2020,15:42:44Z,5434,305,27,May,KrishNaik
1060,"Docker Tutorial 1- Why and What is Docker, Dockers Containers, Virtualization In Machine Learning",2020-05-14T16:42:06Z,5/14/2020,16:42:06Z,103356,2847,129,May,KrishNaik
1061,Gradient Boosting Complete Maths Indepth Intuiton Explained| Machine Learning- Part2,2020-05-14T03:30:23Z,5/14/2020,03:30:23Z,81756,1782,127,May,KrishNaik
1062,Neural Network 3d Visualization Framework- Deep Learning,2020-05-13T14:47:53Z,5/13/2020,14:47:53Z,4672,230,25,May,KrishNaik
1063,Develop your Neural Network Like A Google Deep Learning Developer,2020-05-12T16:19:30Z,5/12/2020,16:19:30Z,31271,1276,98,May,KrishNaik
1064,Gradient Boosting In Depth Intuition- Part 1 Machine Learning,2020-05-11T17:07:47Z,5/11/2020,17:07:47Z,153066,3351,147,May,KrishNaik
1065,Feedback Regarding The Initiative To Give Back To The Data Science Community- Ft: Ineuron,2020-05-10T16:37:33Z,5/10/2020,16:37:33Z,2679,156,111,May,KrishNaik
1066,Implementing Word Embedding Using Keras- NLP | Deep Learning,2020-05-10T07:42:08Z,5/10/2020,07:42:08Z,76493,1672,107,May,KrishNaik
1067,Machine Learning Challenge Or Competition For EveryOne Ft: Ineuron,2020-05-09T15:38:17Z,5/9/2020,15:38:17Z,5137,198,32,May,KrishNaik
1068,My Laptop Lenovo Legion Y 540 Performance After Using 1 Month,2020-05-09T12:50:16Z,5/9/2020,12:50:16Z,37000,929,152,May,KrishNaik
1069,Word Embedding - Natural  Language Processing| Deep Learning,2020-05-08T17:30:49Z,5/8/2020,17:30:49Z,127393,3023,129,May,KrishNaik
1070,FAKE NEWS CLASSIFIER WITH MACHINE LEARNING ALGORITHMS USING Natural Language Processing- PART 2,2020-05-08T06:34:45Z,5/8/2020,06:34:45Z,28799,446,30,May,KrishNaik
1071,FAKE NEWS CLASSIFIER WITH MACHINE LEARNING ALGORITHMS USING Natural Language Processing- PART 1,2020-05-07T13:46:14Z,5/7/2020,13:46:14Z,81668,1290,104,May,KrishNaik
1072,Free Data Science Project Architecture And Resume Building Sessions- Giving Back To DS Community,2020-05-06T13:51:47Z,5/6/2020,13:51:47Z,11194,599,175,May,KrishNaik
1073,All About Recessions And Its Impact Due To These Recent Events,2020-05-05T16:33:05Z,5/5/2020,16:33:05Z,6676,316,63,May,KrishNaik
1074,Machine Learning-Bias And Variance In Depth Intuition| Overfitting Underfitting,2020-05-04T17:09:04Z,5/4/2020,17:09:04Z,215086,6459,421,May,KrishNaik
1075,Who Are My Channel Audience? (Important Message For Everyone),2020-05-03T07:42:35Z,5/3/2020,07:42:35Z,10669,984,351,May,KrishNaik
1076,Natural Language Processing|TF-IDF Intuition| Text Prerocessing,2020-05-02T17:45:56Z,5/2/2020,17:45:56Z,182093,5178,173,May,KrishNaik
1077,Natural Language Processing|Bag Of Words Intuition,2020-05-02T17:45:41Z,5/2/2020,17:45:41Z,140413,3102,67,May,KrishNaik
1078,Natural Language Processing| Stemming And Lemmatization Intuition,2020-05-02T17:45:07Z,5/2/2020,17:45:07Z,104062,2462,71,May,KrishNaik
1079,Maths Intuition Behind Support Vector Machine Part 2 | Machine Learning Data Science,2020-05-02T15:55:42Z,5/2/2020,15:55:42Z,171430,4737,302,May,KrishNaik
1080,Are Certification Necessary For Data Science?,2020-05-01T16:54:20Z,5/1/2020,16:54:20Z,29608,1486,177,May,KrishNaik
1081,How To Develop Multi Output Regression Models With Python- Machine Learning,2020-05-01T06:31:58Z,5/1/2020,06:31:58Z,18175,355,39,May,KrishNaik
1082,Impacts On Hiring For Jobs Due To The Recent Events,2020-04-30T16:26:37Z,4/30/2020,16:26:37Z,11960,575,68,Apr,KrishNaik
1083,Hottest Domains To Work To Get Into Data Science Careers,2020-04-29T16:42:58Z,4/29/2020,16:42:58Z,20484,900,101,Apr,KrishNaik
1084,Support Vector Machine (SVM) Basic Intuition- Part 1| Machine Learning,2020-04-28T16:58:48Z,4/28/2020,16:58:48Z,306102,7371,220,Apr,KrishNaik
1085,How To visualize Decision Tree In Random Forest- Machine Learning,2020-04-28T07:31:32Z,4/28/2020,07:31:32Z,12741,246,17,Apr,KrishNaik
1086,Easy Way To Visualize Decision Tree- Machine Learning Algorithm,2020-04-27T14:55:49Z,4/27/2020,14:55:49Z,19213,396,54,Apr,KrishNaik
1087,Automate Anomaly Detection Using Pycaret -Data Science And Machine Learning,2020-04-27T07:11:29Z,4/27/2020,07:11:29Z,31129,684,93,Apr,KrishNaik
1088,Who Is The Best Person To Judge You? Motivational Talks,2020-04-26T07:17:56Z,4/26/2020,07:17:56Z,3276,279,50,Apr,KrishNaik
1089,Live Q&A Data Science,2020-04-26T03:27:23Z,4/26/2020,03:27:23Z,5200,207,25,Apr,KrishNaik
1090,Free Python Live Sessions For Data Science-  Initiative To Give Back To Data Science Community,2020-04-25T07:14:28Z,4/25/2020,07:14:28Z,11442,445,350,Apr,KrishNaik
1091,Step By Step Process To Learn Machine Learning Algorithm Efficiently,2020-04-24T15:50:32Z,4/24/2020,15:50:32Z,64420,2839,150,Apr,KrishNaik
1092,Do Not Memorize Code In Data Science. Just Google It(Important For Freshers And Experienced),2020-04-23T16:28:12Z,4/23/2020,16:28:12Z,36494,2212,254,Apr,KrishNaik
1093,Giving Back To The Data Science Community Initiative- Free Tableau and Power BI Live Sessions,2020-04-22T15:02:26Z,4/22/2020,15:02:26Z,17196,715,243,Apr,KrishNaik
1094,Tutorial 49- How To Apply Naive Bayes' Classifier On Text Data (NLP)- Machine Learning,2020-04-21T14:47:34Z,4/21/2020,14:47:34Z,91790,1966,132,Apr,KrishNaik
1095,Tutorial 48- Naive Bayes' Classifier Indepth Intuition-  Machine Learning,2020-04-20T18:01:29Z,4/20/2020,18:01:29Z,258732,6422,286,Apr,KrishNaik
1096,Tutorial 47- Bayes' Theorem| Conditional Probability- Machine Learning,2020-04-19T17:08:43Z,4/19/2020,17:08:43Z,245622,4938,128,Apr,KrishNaik
1097,Solving Kaggle Credit Card Fraud Detection Using Pycaret Library- Data Science,2020-04-18T04:13:22Z,4/18/2020,04:13:22Z,18768,515,53,Apr,KrishNaik
1098,Sharing My Experience- How Teaching Has Improved My Data Science Skills,2020-04-17T15:05:59Z,4/17/2020,15:05:59Z,2130,176,39,Apr,KrishNaik
1099,Automate LifeCycle Of Data Science Projects By Using This Open Source Library,2020-04-14T16:45:41Z,4/14/2020,16:45:41Z,11804,421,48,Apr,KrishNaik
1100,Teachable  Machine By Google- Train Your Model With Ease,2020-04-13T16:30:25Z,4/13/2020,16:30:25Z,13332,369,42,Apr,KrishNaik
1101,How to Build A Data Science Portfolio That Can Get You Jobs?,2020-04-12T11:35:40Z,4/12/2020,11:35:40Z,53300,2505,93,Apr,KrishNaik
1102,Live Q&A Data Science,2020-04-12T03:44:50Z,4/12/2020,03:44:50Z,3644,166,13,Apr,KrishNaik
1103,Tutorial 42-How To Find Optimal Threshold For Binary Classification - Data Science,2020-04-11T09:39:13Z,4/11/2020,09:39:13Z,61037,1258,57,Apr,KrishNaik
1104,How Should You Explain Your Data Science Projects To Recruiters?- Must Watch For Everyone,2020-04-10T16:11:26Z,4/10/2020,16:11:26Z,80461,3525,107,Apr,KrishNaik
1105,Tutorial 12 PowerQuery DateTime Functions,2020-04-10T09:02:08Z,4/10/2020,09:02:08Z,4380,70,15,Apr,KrishNaik
1106,Tutorial 11 PowerQuery Merge Queries,2020-04-10T09:01:48Z,4/10/2020,09:01:48Z,3448,60,5,Apr,KrishNaik
1107,Tutorial 10 PowerQuery Append Queries,2020-04-10T09:01:15Z,4/10/2020,09:01:15Z,3605,54,6,Apr,KrishNaik
1108,Tutorial 9 - PowerQuery Text Transformation,2020-04-10T09:00:49Z,4/10/2020,09:00:49Z,4563,61,11,Apr,KrishNaik
1109,Tutorial 8-Power Query Add And Transform Column,2020-04-10T09:00:31Z,4/10/2020,09:00:31Z,5201,65,1,Apr,KrishNaik
1110,Tutorial 7- Data Types In PowerBI,2020-04-10T08:51:29Z,4/10/2020,08:51:29Z,6725,87,7,Apr,KrishNaik
1111,Tutorial 6- Introduction And In Depth Understanding of Power Query(ETL),2020-04-10T08:51:00Z,4/10/2020,08:51:00Z,10041,122,15,Apr,KrishNaik
1112,Tutorial 5- Introduction To Power BI Desktop,2020-04-10T08:50:45Z,4/10/2020,08:50:45Z,8275,95,8,Apr,KrishNaik
1113,Tutorial 4- Power BI Installation,2020-04-10T08:50:32Z,4/10/2020,08:50:32Z,7923,86,9,Apr,KrishNaik
1114,Tutorial 3- Introduction To Power BI,2020-04-10T08:50:19Z,4/10/2020,08:50:19Z,8157,90,5,Apr,KrishNaik
1115,Tutorial 2- What Is Business Intelligence?,2020-04-10T08:50:06Z,4/10/2020,08:50:06Z,11434,139,11,Apr,KrishNaik
1116,Tutorial 1 Power BI Course Overview. What All We Will Learn?,2020-04-10T08:22:05Z,4/10/2020,08:22:05Z,29102,368,16,Apr,KrishNaik
1117,Feature Engineering-How to Transform Data to Better Fit The Gaussian Distribution-Data Science,2020-04-09T15:16:01Z,4/9/2020,15:16:01Z,24005,636,56,Apr,KrishNaik
1118,My Recording Gears For Data Science Videos,2020-04-07T15:22:25Z,4/7/2020,15:22:25Z,4788,233,43,Apr,KrishNaik
1119,Tutorial 7- FAQ Chatbot Using RASA NLU- Conclusion and Further Work,2020-04-06T13:37:20Z,4/6/2020,13:37:20Z,4325,66,18,Apr,KrishNaik
1120,Tutorial 6- FAQ Chatbot Using RASA NLU- Telegram Integration,2020-04-06T13:37:15Z,4/6/2020,13:37:15Z,8503,81,10,Apr,KrishNaik
